INFO 2025-11-12 18:11:27,873 autoreload 13934 140704368508800 Watching for file changes with StatReloader
INFO 2025-11-12 18:12:00,701 autoreload 13934 140704368508800 /Users/macbookproi964gb/Documents/ZExtra/Proyecto X/code/liberi_project/frontend/views.py changed, reloading.
INFO 2025-11-12 18:12:02,029 autoreload 13949 140704368508800 Watching for file changes with StatReloader
INFO 2025-11-12 18:12:02,167 image_upload 13949 140704368508800 🔧 Modo desarrollo: usando almacenamiento local de Django
INFO 2025-11-12 18:24:49,037 autoreload 14316 140704368508800 Watching for file changes with StatReloader
INFO 2025-11-12 18:24:49,135 image_upload 14316 140704368508800 🔧 Modo desarrollo: usando almacenamiento local de Django
INFO 2025-11-12 18:25:29,121 basehttp 14316 123145508151296 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:25:29,122 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:25:41,441 basehttp 14316 123145524940800 "GET / HTTP/1.1" 200 29382
INFO 2025-11-12 18:25:41,825 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:26:11,830 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:26:29,108 basehttp 14316 123145508151296 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:26:29,111 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:26:41,831 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:27:08,969 basehttp 14316 123145508151296 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:27:11,832 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:27:29,134 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:27:41,071 basehttp 14316 123145508151296 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:27:41,830 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:28:11,063 basehttp 14316 123145508151296 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:28:11,825 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:28:29,122 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:28:41,824 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:29:11,824 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:29:12,063 basehttp 14316 123145508151296 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:29:29,129 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:29:41,826 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:30:11,826 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:30:13,064 basehttp 14316 123145508151296 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:30:29,101 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:30:41,828 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:31:11,829 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:31:14,067 basehttp 14316 123145508151296 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:31:29,107 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:31:41,827 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:32:11,830 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:32:15,069 basehttp 14316 123145508151296 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:32:29,098 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:32:41,831 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:33:11,831 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:33:16,071 basehttp 14316 123145508151296 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:33:29,129 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:33:41,841 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:34:11,845 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:34:17,086 basehttp 14316 123145508151296 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:34:29,093 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:34:41,848 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:35:11,849 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:35:18,088 basehttp 14316 123145508151296 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:35:29,169 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:35:41,851 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:36:11,853 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:36:19,091 basehttp 14316 123145508151296 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:36:29,112 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:36:41,852 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:37:11,853 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:37:20,094 basehttp 14316 123145508151296 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:37:29,172 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:37:42,094 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:38:12,092 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:38:21,091 basehttp 14316 123145508151296 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:38:29,157 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:39:13,092 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:39:22,092 basehttp 14316 123145508151296 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:39:29,154 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:40:14,093 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:40:23,092 basehttp 14316 123145508151296 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:40:29,170 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:41:15,094 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:41:24,097 basehttp 14316 123145508151296 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:41:29,147 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:42:16,097 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:42:25,097 basehttp 14316 123145508151296 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:42:29,139 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:43:17,098 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:43:26,098 basehttp 14316 123145508151296 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:43:29,142 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:44:18,100 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:44:27,103 basehttp 14316 123145508151296 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:44:29,140 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:45:19,102 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:45:28,103 basehttp 14316 123145508151296 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:45:29,141 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:46:20,103 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:46:29,141 basehttp 14316 123145508151296 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:46:29,144 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:47:21,107 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:47:29,141 basehttp 14316 123145508151296 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:47:29,143 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:48:22,099 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:48:29,136 basehttp 14316 123145508151296 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:48:29,141 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:49:23,102 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:49:29,134 basehttp 14316 123145508151296 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 18:49:29,146 basehttp 14316 123145524940800 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 19:28:12,837 autoreload 16332 140704368508800 Watching for file changes with StatReloader
INFO 2025-11-12 19:28:13,082 image_upload 16332 140704368508800 🔧 Modo desarrollo: usando almacenamiento local de Django
INFO 2025-11-12 19:47:38,134 image_upload 16849 140704368508800 🔧 Modo desarrollo: usando almacenamiento local de Django
INFO 2025-11-12 19:47:44,498 image_upload 16851 140704368508800 🔧 Modo desarrollo: usando almacenamiento local de Django
INFO 2025-11-12 21:23:58,634 autoreload 20191 140704368508800 Watching for file changes with StatReloader
INFO 2025-11-12 21:23:58,841 image_upload 20191 140704368508800 🔧 Modo desarrollo: usando almacenamiento local de Django
INFO 2025-11-12 21:23:59,933 basehttp 20191 123145356333056 "GET / HTTP/1.1" 200 29382
INFO 2025-11-12 21:24:00,049 basehttp 20191 123145356333056 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 21:24:00,337 basehttp 20191 123145356333056 "GET /static/images/liberi_favicon.svg HTTP/1.1" 304 0
INFO 2025-11-12 21:24:29,108 basehttp 20191 123145373122560 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 21:24:29,232 basehttp 20191 123145356333056 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 21:24:30,041 basehttp 20191 123145356333056 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 21:25:00,041 basehttp 20191 123145356333056 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 21:25:20,514 basehttp 20191 123145356333056 "GET /services/?q= HTTP/1.1" 200 40281
INFO 2025-11-12 21:25:21,151 basehttp 20191 123145356333056 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 21:25:23,584 basehttp 20191 123145356333056 "GET /services/?category=1&min_price=&max_price=&search= HTTP/1.1" 200 34410
INFO 2025-11-12 21:25:24,404 basehttp 20191 123145356333056 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 21:25:25,808 basehttp 20191 123145356333056 "GET /services/?category=2&min_price=&max_price=&search= HTTP/1.1" 200 37907
INFO 2025-11-12 21:25:25,889 basehttp 20191 123145356333056 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 21:25:27,644 basehttp 20191 123145356333056 "GET /services/?category=1&min_price=&max_price=&search= HTTP/1.1" 200 34410
INFO 2025-11-12 21:25:27,736 basehttp 20191 123145356333056 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 21:25:29,136 basehttp 20191 123145373122560 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 21:25:29,233 basehttp 20191 123145356333056 "GET /api/notifications/count/ HTTP/1.1" 200 12
INFO 2025-11-12 21:25:40,556 basehttp 20191 123145356333056 "GET /bookings/ HTTP/1.1" 200 34818
INFO 2025-11-12 21:25:40,712 basehttp 20191 123145356333056 "GET /api/notifications/count/ HTTP/1.1" 200 12
